user_id,username,first_name,last_name,business_name,user_segment,region,city,registration_date,preferences
522,oliver_58@hotmail.com,Oliver,Clark,NULL,Individual,Hawkes Bay,Napier,2004-09-22,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 4}"
523,hemir@trademe.co.nz,Hemi,Robertson,NULL,Individual,Manawatu-Wanganui,Whanganui,2007-05-31,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Motors""], ""saved_searches"": 4}"
524,aria.lee@outlook.com,Aria,Lee,NULL,Individual,Hawkes Bay,Havelock North,2005-05-19,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 2}"
525,kiwibuyer170,Amelia,White,NULL,Individual,Canterbury,Waimakariri,2016-08-31,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 3}"
526,lucas_19@xtra.co.nz,Lucas,Fraser,NULL,Individual,Wellington,Lower Hutt,2024-08-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
527,maiam87,Maia,Murray,NULL,Individual,Otago,Queenstown,2001-09-07,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 5}"
528,wiremut@outlook.com,Wiremu,Thomas,NULL,Individual,Wellington,Wellington City,2013-10-28,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 4}"
529,barfootthompson@icloud.com,NULL,NULL,Barfoot & Thompson,Business,Canterbury,Waimakariri,2004-02-20,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Marketplace""], ""saved_searches"": 7}"
530,james.o'brien8@gmail.com,James,O'Brien,NULL,Individual,Northland,Kerikeri,2013-07-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
531,olivia.scott@xtra.co.nz,Olivia,Scott,NULL,Individual,Wellington,Lower Hutt,2023-06-30,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 3}"
532,ethanh@outlook.com,Ethan,Henare,NULL,Individual,Auckland,Franklin,2019-12-28,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 2}"
533,lauren.patel9@gmail.com,Lauren,Patel,NULL,Individual,Waikato,Hamilton,2026-04-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 0}"
534,canterburycarsa@proton.me,NULL,NULL,Canterbury Car Sales,Business,Waikato,Rotorua,2021-03-20,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 11}"
535,lucas.murray@trademe.co.nz,Lucas,Murray,NULL,Individual,Canterbury,Waimakariri,2008-01-05,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Motors""], ""saved_searches"": 0}"
536,raywhite@xtra.co.nz,NULL,NULL,Ray White,Power Seller,Auckland,Papakura,2001-11-14,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 5}"
537,lauren_78@hotmail.com,NULL,NULL,Hudson Recruitment,Business,Hawkes Bay,Napier,2022-09-27,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 15}"
538,kate.wang2@outlook.com,Kate,Wang,NULL,Individual,Bay of Plenty,Tauranga,2008-03-28,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 4}"
539,benjamin_23@icloud.com,Benjamin,Patel,NULL,Individual,Auckland,Papakura,2003-09-03,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 0}"
540,joshuan91,Joshua,Ngata,NULL,Individual,Canterbury,Christchurch,2004-02-27,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 5}"
541,benjaminw25,Benjamin,Walker,NULL,Individual,Waikato,Hamilton,2010-11-16,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Marketplace""], ""saved_searches"": 2}"
542,thomas_265,Thomas,Robertson,NULL,Individual,Nelson-Marlborough,Blenheim,2017-05-14,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Motors""], ""saved_searches"": 3}"
543,benjamin_58@icloud.com,Benjamin,Reid,NULL,Individual,Auckland,Waitakere,2007-01-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 4}"
544,pbtech@yahoo.co.nz,NULL,NULL,PB Tech,Business,Auckland,Franklin,2001-06-18,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 10}"
545,hannah_94@trademe.co.nz,Hannah,Walker,NULL,Individual,Canterbury,Ashburton,2007-04-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 5}"
546,kiwideals865,Jessica,Henare,NULL,Individual,Auckland,Papakura,2020-03-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 1}"
547,manaia.lee@xtra.co.nz,Manaia,Lee,NULL,Individual,Auckland,Auckland City,2020-08-28,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
548,mia.henare@proton.me,NULL,NULL,Harbour City Motors,Power Seller,Nelson-Marlborough,Blenheim,2014-01-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 7}"
549,tane_45@icloud.com,Tane,Wang,NULL,Individual,Wellington,Wellington City,2011-10-11,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 2}"
550,nz_noah_86,Noah,Chen,NULL,Individual,Hawkes Bay,Havelock North,2014-10-12,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 0}"
551,kiwidealstradin@yahoo.co.nz,NULL,NULL,Kiwi Deals Trading,Power Seller,Waikato,Hamilton,2013-04-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 15}"
552,kiwideals918,Wiremu,Wang,NULL,Individual,Waikato,Hamilton,2006-11-04,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Marketplace""], ""saved_searches"": 3}"
553,noahs@trademe.co.nz,NULL,NULL,Southern Cross Autos,Power Seller,Waikato,Taupo,2003-11-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 6}"
554,olivero79,Oliver,O'Brien,NULL,Individual,Manawatu-Wanganui,Levin,2010-07-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 0}"
555,kaiaw60,NULL,NULL,Property Brokers,Business,Wellington,Porirua,2015-02-01,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 7}"
556,nz_emma_51,NULL,NULL,Century 21,Business,Canterbury,Ashburton,2014-12-07,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Marketplace""], ""saved_searches"": 13}"
557,kaiam@hotmail.com,Kaia,Murray,NULL,Individual,Canterbury,Selwyn,2010-05-30,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Motors""], ""saved_searches"": 0}"
558,lauren.chen2@yahoo.co.nz,Lauren,Chen,NULL,Individual,Wellington,Lower Hutt,2017-03-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 0}"
559,jack_394,Jack,Harris,NULL,Individual,Auckland,Auckland City,2023-11-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 1}"
560,nikau.brown9@xtra.co.nz,Nikau,Brown,NULL,Individual,Canterbury,Ashburton,2016-06-27,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 2}"
561,nikaut86,NULL,NULL,PB Tech,Power Seller,Southland,Gore,2013-07-18,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property"", ""Jobs""], ""saved_searches"": 12}"
562,thomas.thomas@outlook.com,NULL,NULL,Auckland Auto Centre,Business,Wellington,Wellington City,2019-08-18,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 8}"
563,nikaut69,Nikau,Tamati,NULL,Individual,Wellington,Lower Hutt,2001-11-10,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 0}"
564,kiwideals396,NULL,NULL,Capital Cars,Business,Taranaki,Stratford,2022-09-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 11}"
565,rachel_24@yahoo.co.nz,Rachel,Williams,NULL,Individual,Auckland,Waitakere,2007-10-02,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 0}"
566,sophiec51,NULL,NULL,First National,Business,Wellington,Upper Hutt,2013-06-15,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 4}"
567,danielw82,Daniel,Wilson,NULL,Individual,Auckland,North Shore,2011-02-28,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Motors""], ""saved_searches"": 4}"
568,kiwitrader83,Henry,McDonald,NULL,Individual,Taranaki,New Plymouth,2017-08-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Marketplace""], ""saved_searches"": 1}"
569,noahk@trademe.co.nz,Noah,King,NULL,Individual,Otago,Queenstown,2024-11-19,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs"", ""Property""], ""saved_searches"": 2}"
570,noahk32,NULL,NULL,Century 21,Business,Auckland,Auckland City,2016-05-30,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Motors""], ""saved_searches"": 7}"
571,lauren.thompson@yahoo.co.nz,Lauren,Thompson,NULL,Individual,Hawkes Bay,Hastings,2015-12-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 5}"
572,sarahv@yahoo.co.nz,Sarah,van der Berg,NULL,Individual,Taranaki,New Plymouth,2010-03-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 5}"
573,techresellerslt@gmail.com,NULL,NULL,Tech Resellers Ltd,Business,Wellington,Wellington City,2014-04-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 6}"
574,mitre10clearanc@hotmail.com,NULL,NULL,Mitre 10 Clearance,Power Seller,Auckland,Waitakere,2026-07-13,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Jobs""], ""saved_searches"": 3}"
575,oliverm@gmail.com,Oliver,Mitchell,NULL,Individual,Auckland,Papakura,2013-11-27,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 0}"
576,jessica_59@outlook.com,Jessica,Smith,NULL,Individual,Nelson-Marlborough,Blenheim,2025-10-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 0}"
577,nz_thomas_81,Thomas,White,NULL,Individual,Wellington,Kapiti Coast,2010-09-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 5}"
578,barfootthompson@hotmail.com,NULL,NULL,Barfoot & Thompson,Business,Bay of Plenty,Tauranga,2016-10-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 5}"
579,emma.ngata@gmail.com,Emma,Ngata,NULL,Individual,Auckland,North Shore,2007-09-09,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 1}"
580,kiwideals403,Jack,Wilson,NULL,Individual,Wellington,Lower Hutt,2016-04-03,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 2}"
581,aroha.tamati1@proton.me,Aroha,Tamati,NULL,Individual,Canterbury,Christchurch,2007-02-12,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Motors""], ""saved_searches"": 5}"
582,jacks@yahoo.co.nz,Jack,Smith,NULL,Individual,Otago,Wanaka,2018-06-25,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 4}"
583,ellat86,Ella,Thomas,NULL,Individual,Auckland,Papakura,2002-02-14,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 2}"
584,benjamin.mcdonald6@outlook.com,Benjamin,McDonald,NULL,Individual,Canterbury,Selwyn,2015-06-03,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 5}"
585,kiwibuyer102,James,Stewart,NULL,Individual,Canterbury,Selwyn,2009-09-25,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 1}"
586,benjamin.scott6@trademe.co.nz,NULL,NULL,Hudson Recruitment,Power Seller,Wellington,Lower Hutt,2020-08-29,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 9}"
587,mightyape@xtra.co.nz,NULL,NULL,Mighty Ape,Business,Wellington,Wellington City,2014-08-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 2}"
588,sophie.thompson2@hotmail.com,Sophie,Thompson,NULL,Individual,Wellington,Porirua,2021-02-09,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 4}"
589,placemakerstrad@trademe.co.nz,NULL,NULL,Placemakers Trade,Business,Auckland,Manukau,2007-04-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 7}"
590,jack_630,NULL,NULL,Michael Page Auckland,Business,Waikato,Tauranga,2017-03-07,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Motors""], ""saved_searches"": 14}"
591,ella.henare@trademe.co.nz,Ella,Henare,NULL,Individual,Wellington,Lower Hutt,2005-10-02,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
592,jackw@proton.me,Jack,Williams,NULL,Individual,Auckland,Waitakere,2016-07-16,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Motors""], ""saved_searches"": 3}"
593,jamess@gmail.com,James,Stewart,NULL,Individual,Auckland,Franklin,2008-07-01,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors"", ""Marketplace""], ""saved_searches"": 4}"
594,rachel.campbell@gmail.com,Rachel,Campbell,NULL,Individual,Canterbury,Christchurch,2008-05-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 3}"
595,benjamin_536,NULL,NULL,Capital Cars,Business,Auckland,Franklin,2024-10-09,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 9}"
596,nikauk25,Nikau,Kim,NULL,Individual,Wellington,Porirua,2002-10-25,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 2}"
597,barfootthompson@outlook.com,NULL,NULL,Barfoot & Thompson,Business,Waikato,Cambridge,2011-06-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 12}"
598,nz_emma_39,Emma,O'Brien,NULL,Individual,Southland,Te Anau,2014-04-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 3}"
599,james.brown4@xtra.co.nz,James,Brown,NULL,Individual,Gisborne,Gisborne,2022-11-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Property""], ""saved_searches"": 3}"
600,ava_667,NULL,NULL,Hays NZ,Power Seller,Bay of Plenty,Mount Maunganui,2004-09-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 10}"
601,james.patel7@outlook.com,James,Patel,NULL,Individual,Auckland,Waitakere,2019-10-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 1}"
602,grace.henderson@gmail.com,NULL,NULL,Trade Supplies NZ,Business,Auckland,Papakura,2021-10-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 15}"
603,ava.henderson8@hotmail.com,Ava,Henderson,NULL,Individual,Auckland,Papakura,2025-12-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 4}"
604,kaiam@proton.me,Kaia,Murray,NULL,Individual,Northland,Whangarei,2001-08-09,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 3}"
605,nz_ethan_34,NULL,NULL,Pacific Trade Co,Business,Auckland,Waitakere,2012-10-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs"", ""Marketplace""], ""saved_searches"": 12}"
606,nz_amelia_38,NULL,NULL,Mitre 10 Clearance,Business,Wellington,Lower Hutt,2021-10-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 14}"
607,emma_47@gmail.com,Emma,Scott,NULL,Individual,Manawatu-Wanganui,Feilding,2019-04-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Jobs""], ""saved_searches"": 2}"
608,kiwibuyer503,Nikau,Clark,NULL,Individual,Auckland,Waitakere,2023-02-25,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Motors""], ""saved_searches"": 5}"
609,samuel_881,Samuel,Reid,NULL,Individual,Otago,Wanaka,2014-08-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
610,harper.henderson8@proton.me,Harper,Henderson,NULL,Individual,Auckland,Manukau,2016-10-18,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Motors""], ""saved_searches"": 5}"
611,joshua.nguyen@icloud.com,NULL,NULL,Tommy's Real Estate,Business,Wellington,Wellington City,2013-08-01,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Property""], ""saved_searches"": 4}"
612,liamw@outlook.com,NULL,NULL,Tommy's Real Estate,Business,Auckland,North Shore,2018-01-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 10}"
613,benjamin.nguyen@xtra.co.nz,Benjamin,Nguyen,NULL,Individual,Gisborne,Gisborne,2001-12-02,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 4}"
614,oliver_30@icloud.com,Oliver,Reid,NULL,Individual,Otago,Oamaru,2006-02-05,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 3}"
